cid,identity,score
1_1,(none),30.0
1_2,(none),83.0
1_3,(none),79.0
1_4,(none),51.0
1_5,(none),86.0
1_6,(none),83.0
1_7,(none),86.0
1_8,(none),51.0
1_9,(none),86.0
1_10,(none),79.0
1_11,(none),67.0
1_12,(none),79.0
1_13,(none),66.0
1_14,(none),79.0
1_15,(none),86.0
1_16,(none),30.0
1_17,(none),79.0
1_18,(none),30.0
1_19,(none),60.0
1_20,(none),73.0
1_21,(none),86.0
1_22,(none),66.0
1_23,(none),86.0
1_24,(none),85.0
1_25,(none),30.0
