cid,identity,score
1_1,(none),33.0
1_2,(none),41.0
1_3,(none),51.0
1_4,(none),86.0
1_5,(none),84.0
1_6,(none),79.0
1_7,(none),47.0
1_8,(none),33.0
1_9,(none),37.0
1_10,(none),51.0
1_11,(none),30.0
1_12,(none),30.0
1_13,(none),30.0
1_14,(none),83.0
1_15,(none),79.0
1_16,(none),80.0
1_17,(none),51.0
1_18,(none),53.0
1_19,(none),78.0
1_20,(none),86.0
1_21,(none),81.0
1_22,(none),30.0
1_23,(none),46.0
1_24,(none),35.0
1_25,(none),86.0
