cid,identity,score
1_1,(none),32912532.0
1_2,(none),24117840.0
1_3,(none),19207472.0
1_4,(none),14728837.0
1_5,(none),19999416.0
1_6,(none),16711168.0
1_7,(none),28205336.0
1_8,(none),31811848.0
1_9,(none),23212708.0
1_10,(none),31484424.0
